i	j	x	r	mach	theta	press	temp
85	129	4.86109	0.777269	2.768	0	15.5672	1558.1
86	129	4.91253	0.757339	2.768	0	15.5672	1558.1
87	129	4.96397	0.737409	2.768	0	15.5672	1558.1
88	129	5.01541	0.717479	2.768	0	15.5672	1558.1
89	129	5.06685	0.697549	2.768	0	15.5672	1558.1
90	129	5.11829	0.677619	2.768	0	15.5672	1558.1
91	129	5.16973	0.657689	2.768	0	15.5672	1558.1
92	129	5.22117	0.637759	2.768	0	15.5672	1558.1
93	129	5.27261	0.617829	2.768	0	15.5672	1558.1
94	129	5.32405	0.597899	2.768	0	15.5672	1558.1
95	129	5.37549	0.577969	2.768	0	15.5672	1558.1
96	129	5.42693	0.558039	2.768	0	15.5672	1558.1
97	129	5.47837	0.538109	2.768	0	15.5672	1558.1
98	129	5.52981	0.518179	2.768	0	15.5672	1558.1
99	129	5.58125	0.498249	2.768	0	15.5672	1558.1
100	129	5.63269	0.478319	2.768	0	15.5672	1558.1
101	129	5.68413	0.458389	2.768	0	15.5672	1558.1
102	129	5.73557	0.438459	2.768	0	15.5672	1558.1
103	129	5.78702	0.41853	2.768	0	15.5672	1558.1
104	129	5.83846	0.3986	2.768	0	15.5672	1558.1
105	129	5.8899	0.37867	2.768	0	15.5672	1558.1
106	129	5.94134	0.35874	2.768	0	15.5672	1558.1
107	129	5.99278	0.33881	2.768	0	15.5672	1558.1
108	129	6.04422	0.31888	2.768	0	15.5672	1558.1
109	129	6.09566	0.29895	2.768	0	15.5672	1558.1
110	129	6.1471	0.27902	2.768	0	15.5672	1558.1
111	129	6.19854	0.25909	2.768	0	15.5672	1558.1
112	129	6.24998	0.23916	2.768	0	15.5672	1558.1
113	129	6.30142	0.21923	2.768	0	15.5672	1558.1
114	129	6.35286	0.1993	2.768	0	15.5672	1558.1
115	129	6.4043	0.17937	2.768	0	15.5672	1558.1
116	129	6.45574	0.15944	2.768	0	15.5672	1558.1
117	129	6.50718	0.13951	2.768	0	15.5672	1558.1
118	129	6.55862	0.11958	2.768	0	15.5672	1558.1
119	129	6.61006	0.0996499	2.768	0	15.5672	1558.1
120	129	6.6615	0.0797199	2.768	0	15.5672	1558.1
121	129	6.71294	0.0597899	2.768	0	15.5672	1558.1
122	129	6.76438	0.03986	2.768	0	15.5672	1558.1
123	129	6.81582	0.01993	2.768	0	15.5672	1558.1
124	129	6.86726	0	2.768	0	15.5672	1558.1

0	130	2.50142	1.60683	2.23737	10.9906	37.9586	1909.98
1	130	2.51007	1.60442	2.23968	10.9499	37.8128	1908.31
2	130	2.55013	1.59324	2.25049	10.7573	37.1377	1900.47
3	130	2.59919	1.57948	2.26416	10.5078	36.3012	1890.6
4	130	2.62751	1.57151	2.27236	10.3536	35.8073	1884.69
5	130	2.664	1.56119	2.28341	10.1403	35.1529	1876.77
6	130	2.71256	1.54736	2.2989	9.83194	34.255	1865.71
7	130	2.75462	1.5353	2.31103	9.60056	33.5672	1857.08
8	130	2.79337	1.52413	2.32291	9.36567	32.9062	1848.66
9	130	2.84105	1.51029	2.33659	9.1024	32.1613	1839.02
10	130	2.87585	1.50013	2.34706	8.89524	31.6022	1831.67
11	130	2.92908	1.48448	2.36222	8.60088	30.8092	1821.06
12	130	2.96079	1.47509	2.37156	8.41575	30.3304	1814.56
13	130	2.9877	1.4671	2.37912	8.26835	29.948	1809.31
14	130	3.02257	1.45668	2.3893	8.06588	29.4409	1802.26
15	130	3.0496	1.44857	2.39691	7.91617	29.0672	1797.01
16	130	3.07888	1.43974	2.40536	7.74752	28.6576	1791.19
17	130	3.1172	1.42812	2.41612	7.53425	28.1444	1783.81
18	130	3.1452	1.41958	2.42408	7.37509	27.7708	1778.37
19	130	3.17152	1.41152	2.43141	7.22913	27.431	1773.38
20	130	3.21816	1.39716	2.44451	6.96596	26.8336	1764.48
21	130	3.24426	1.38907	2.45172	6.8212	26.5102	1759.6
22	130	3.27099	1.38075	2.45915	6.67115	26.181	1754.59
23	130	3.29678	1.37269	2.46622	6.52865	25.8717	1749.83
24	130	3.32338	1.36434	2.47353	6.38038	25.5553	1744.92
25	130	3.34901	1.35626	2.4805	6.23911	25.2573	1740.25
26	130	3.37487	1.34807	2.48754	6.09596	24.96	1735.55
27	130	3.40027	1.33999	2.49439	5.95661	24.6742	1730.98
28	130	3.43398	1.32922	2.50345	5.77143	24.3006	1724.96
29	130	3.45919	1.32112	2.51017	5.63391	24.0273	1720.51
30	130	3.48444	1.31298	2.51688	5.49623	23.7575	1716.08
31	130	3.50943	1.30488	2.52347	5.3608	23.4955	1711.74
32	130	3.5504	1.29153	2.5342	5.13936	23.0746	1704.68
33	130	3.5752	1.28341	2.54065	5.00618	22.8257	1700.46
34	130	3.59999	1.27525	2.54705	4.87342	22.5808	1696.28
35	130	3.62461	1.26712	2.55336	4.74231	22.342	1692.16
36	130	3.67303	1.25103	2.56567	4.48584	21.8838	1684.17
37	130	3.69748	1.24286	2.57181	4.35735	21.6586	1680.2
38	130	3.72191	1.23465	2.57792	4.22938	21.4371	1676.25
39	130	3.74622	1.22646	2.58393	4.10292	21.2208	1672.38
40	130	3.7705	1.21824	2.58991	3.97703	21.0083	1668.54
41	130	3.80226	1.20744	2.59765	3.81362	20.7363	1663.58
42	130	3.82645	1.19917	2.60349	3.68991	20.5334	1659.84
43	130	3.85055	1.19091	2.60925	3.56744	20.3349	1656.16
44	130	3.87461	1.18262	2.61496	3.44586	20.1403	1652.53
45	130	3.8986	1.17433	2.6206	3.32547	19.9499	1648.95
46	130	3.93856	1.16044	2.62988	3.12665	19.6406	1643.07
47	130	3.96246	1.15209	2.63536	3.00889	19.4603	1639.61
48	130	3.98633	1.14372	2.64077	2.89211	19.2836	1636.2
49	130	4.01013	1.13534	2.64611	2.77663	19.111	1632.84
50	130	4.03389	1.12694	2.65139	2.66219	18.9419	1629.53
51	130	4.0576	1.11854	2.65659	2.54904	18.7767	1626.27
52	130	4.08221	1.10977	2.66193	2.43253	18.6087	1622.94
53	130	4.10587	1.10131	2.667	2.32164	18.4507	1619.78
54	130	4.12948	1.09285	2.67199	2.21201	18.2963	1616.67
55	130	4.15304	1.08436	2.6769	2.10375	18.1455	1613.62
56	130	4.17655	1.07587	2.68174	1.99685	17.9984	1610.62
57	130	4.2	1.06737	2.68649	1.89137	17.8549	1607.68
58	130	4.23338	1.05522	2.69313	1.74342	17.6564	1603.58
59	130	4.25674	1.04667	2.69769	1.6414	17.5215	1600.77
60	130	4.28005	1.03812	2.70217	1.54095	17.3901	1598.02
61	130	4.30329	1.02956	2.70654	1.44224	17.2624	1595.33
62	130	4.32647	1.021	2.71083	1.34524	17.1383	1592.7
63	130	4.34958	1.01244	2.71502	1.25007	17.018	1590.14
64	130	4.39167	0.996773	2.72242	1.08086	16.8073	1585.62
65	130	4.41458	0.988208	2.72632	0.991221	16.6974	1583.25
66	130	4.43742	0.979644	2.73012	0.903622	16.5912	1580.94
67	130	4.46013	0.971105	2.73378	0.818526	16.4891	1578.71
68	130	4.48274	0.962577	2.73734	0.735739	16.3908	1576.56
69	130	4.50521	0.954079	2.74076	0.655662	16.2968	1574.49
70	130	4.52755	0.945605	2.74405	0.578241	16.2068	1572.5
71	130	4.55533	0.935039	2.74797	0.485426	16.1003	1570.13
72	130	4.57734	0.926646	2.75094	0.414797	16.0201	1568.34
73	130	4.59913	0.918313	2.75375	0.347656	15.9446	1566.65
74	130	4.62069	0.91005	2.75639	0.284232	15.8741	1565.06
75	130	4.64199	0.901873	2.75884	0.224886	15.8087	1563.59
76	130	4.66297	0.8938	2.7611	0.169985	15.7487	1562.23
77	130	4.68358	0.885855	2.76315	0.120017	15.6947	1561.01
78	130	4.7175	0.87275	2.76605	0.0483872	15.6182	1559.26
79	130	4.73666	0.865334	2.76738	0.0155372	15.5835	1558.47
80	130	4.75391	0.858655	2.768	0	15.5672	1558.1
81	130	4.75821	0.856989	2.768	0	15.5672	1558.1
82	130	4.80965	0.837059	2.768	0	15.5672	1558.1
83	130	4.86109	0.817129	2.768	0	15.5672	1558.1
84	130	4.91253	0.797199	2.768	0	15.5672	1558.1
85	130	4.96397	0.777269	2.768	0	15.5672	1558.1
86	130	5.01541	0.757339	2.768	0	15.5672	1558.1
87	130	5.06685	0.737409	2.768	0	15.5672	1558.1
88	130	5.11829	0.717479	2.768	0	15.5672	1558.1
89	130	5.16973	0.697549	2.768	0	15.5672	1558.1
90	130	5.22117	0.677619	2.768	0	15.5672	1558.1
91	130	5.27261	0.657689	2.768	0	15.5672	1558.1
92	130	5.32405	0.637759	2.768	0	15.5672	1558.1
93	130	5.37549	0.617829	2.768	0	15.5672	1558.1
94	130	5.42693	0.597899	2.768	0	15.5672	1558.1
95	130	5.47837	0.577969	2.768	0	15.5672	1558.1
96	130	5.52981	0.558039	2.768	0	15.5672	1558.1
97	130	5.58125	0.538109	2.768	0	15.5672	1558.1
98	130	5.63269	0.518179	2.768	0	15.5672	1558.1
99	130	5.68413	0.498249	2.768	0	15.5672	1558.1
100	130	5.73557	0.478319	2.768	0	15.5672	1558.1
101	130	5.78702	0.458389	2.768	0	15.5672	1558.1
102	130	5.83846	0.438459	2.768	0	15.5672	1558.1
103	130	5.8899	0.41853	2.768	0	15.5672	1558.1
104	130	5.94134	0.3986	2.768	0	15.5672	1558.1
105	130	5.99278	0.37867	2.768	0	15.5672	1558.1
106	130	6.04422	0.35874	2.768	0	15.5672	1558.1
107	130	6.09566	0.33881	2.768	0	15.5672	1558.1
108	130	6.1471	0.31888	2.768	0	15.5672	1558.1
109	130	6.19854	0.29895	2.768	0	15.5672	1558.1
110	130	6.24998	0.27902	2.768	0	15.5672	1558.1
111	130	6.30142	0.25909	2.768	0	15.5672	1558.1
112	130	6.35286	0.23916	2.768	0	15.5672	1558.1
113	130	6.4043	0.21923	2.768	0	15.5672	1558.1
114	130	6.45574	0.1993	2.768	0	15.5672	1558.1
115	130	6.50718	0.17937	2.768	0	15.5672	1558.1
116	130	6.55862	0.15944	2.768	0	15.5672	1558.1
117	130	6.61006	0.13951	2.768	0	15.5672	1558.1
118	130	6.6615	0.11958	2.768	0	15.5672	1558.1
119	130	6.71294	0.0996499	2.768	0	15.5672	1558.1
120	130	6.76438	0.0797199	2.768	0	15.5672	1558.1
121	130	6.81582	0.0597899	2.768	0	15.5672	1558.1
122	130	6.86726	0.03986	2.768	0	15.5672	1558.1
123	130	6.9187	0.01993	2.768	0	15.5672	1558.1
124	130	6.97014	0	2.768	0	15.5672	1558.1

0	131	2.57677	1.6213	2.25146	10.755	37.078	1899.77
1	131	2.58441	1.61917	2.2535	10.7186	36.9522	1898.29
2	131	2.63386	1.60531	2.2671	10.4689	36.123	1888.48
3	131	2.66241	1.59726	2.27528	10.3148	35.6335	1882.6
4	131	2.69922	1.58685	2.28628	10.1017	34.9847	1874.71
5	131	2.74824	1.57289	2.30171	9.79385	34.0945	1863.71
6	131	2.79065	1.56073	2.31378	9.56263	33.4126	1855.13
7	131	2.82976	1.54945	2.32562	9.32807	32.7572	1846.75
8	131	2.87783	1.53549	2.33924	9.06505	32.0187	1837.15
9	131	2.91295	1.52523	2.34967	8.8582	31.4644	1829.84
10	131	2.96663	1.50944	2.36476	8.56418	30.6781	1819.29
11	131	2.99862	1.49997	2.37406	8.37934	30.2033	1812.82
12	131	3.02575	1.4919	2.38159	8.23213	29.8242	1807.59
13	131	3.06094	1.48138	2.39173	8.03001	29.3213	1800.59
14	131	3.08819	1.47319	2.3993	7.88053	28.9508	1795.36
15	131	3.11773	1.46428	2.40772	7.71218	28.5446	1789.58
16	131	3.15638	1.45255	2.41843	7.49928	28.0357	1782.24
17	131	3.18462	1.44394	2.42635	7.34042	27.6652	1776.83
18	131	3.21117	1.43581	2.43364	7.19473	27.3282	1771.86
19	131	3.25822	1.42131	2.44668	6.93211	26.7358	1763.01
20	131	3.28454	1.41315	2.45385	6.78764	26.4151	1758.16
21	131	3.3115	1.40475	2.46125	6.63793	26.0887	1753.17
22	131	3.33751	1.39661	2.46828	6.49574	25.7819	1748.44
23	131	3.36434	1.38818	2.47556	6.34782	25.4681	1743.55
24	131	3.39019	1.38003	2.4825	6.20689	25.1726	1738.91
25	131	3.41628	1.37176	2.4895	6.06409	24.8778	1734.24
26	131	3.44189	1.36361	2.49631	5.9251	24.5943	1729.7
27	131	3.47589	1.35273	2.50533	5.7404	24.2239	1723.72
28	131	3.50132	1.34456	2.51202	5.60326	23.9528	1719.29
29	131	3.52679	1.33634	2.51869	5.46597	23.6853	1714.88
30	131	3.55199	1.32817	2.52524	5.33093	23.4253	1710.57
31	131	3.59331	1.3147	2.53592	5.11015	23.0079	1703.55
32	131	3.61833	1.3065	2.54233	4.97738	22.7611	1699.36
33	131	3.64333	1.29827	2.5487	4.84504	22.5183	1695.2
34	131	3.66816	1.29006	2.55497	4.71436	22.2815	1691.11
35	131	3.71698	1.27382	2.56721	4.45876	21.8271	1683.17
36	131	3.74164	1.26557	2.57332	4.33073	21.6037	1679.22
37	131	3.76628	1.25729	2.57939	4.20321	21.384	1675.31
38	131	3.79078	1.24902	2.58537	4.07722	21.1696	1671.45
39	131	3.81528	1.24073	2.59131	3.95182	20.9589	1667.64
40	131	3.8473	1.22983	2.599	3.78904	20.6892	1662.71
41	131	3.87169	1.22149	2.6048	3.66583	20.4879	1659
42	131	3.89599	1.21315	2.61053	3.54387	20.2911	1655.35
43	131	3.92025	1.20479	2.61621	3.42281	20.0982	1651.74
44	131	3.94443	1.19642	2.62181	3.30294	19.9094	1648.18
45	131	3.98472	1.18241	2.63103	3.10501	19.6027	1642.34
46	131	4.00881	1.17399	2.63647	2.9878	19.4239	1638.91
47	131	4.03287	1.16555	2.64185	2.87157	19.2487	1635.52
48	131	4.05686	1.1571	2.64715	2.75666	19.0776	1632.19
49	131	4.08081	1.14863	2.65239	2.64279	18.91	1628.9
50	131	4.1047	1.14015	2.65756	2.53022	18.7463	1625.67
51	131	4.12951	1.13131	2.66286	2.41433	18.5797	1622.36
52	131	4.15336	1.12279	2.66789	2.30403	18.423	1619.22
53	131	4.17715	1.11425	2.67284	2.19502	18.27	1616.14
54	131	4.20089	1.1057	2.67772	2.08737	18.1206	1613.11
55	131	4.22457	1.09713	2.68252	1.98109	17.9748	1610.14
56	131	4.24821	1.08856	2.68724	1.87624	17.8326	1607.22
57	131	4.28183	1.07631	2.69382	1.72921	17.6359	1603.15
58	131	4.30536	1.0677	2.69835	1.62783	17.5021	1600.36
59	131	4.32885	1.05908	2.70278	1.52804	17.3719	1597.64
60	131	4.35225	1.05046	2.70713	1.42998	17.2454	1594.97
61	131	4.3756	1.04184	2.71138	1.33364	17.1225	1592.37
62	131	4.39886	1.03321	2.71553	1.23915	17.0033	1589.83
63	131	4.44125	1.01743	2.72287	1.07116	16.7946	1585.35
64	131	4.46431	1.00881	2.72674	0.982204	16.6858	1582.99
65	131	4.4873	1.00019	2.7305	0.895284	16.5806	1580.71
66	131	4.51015	0.991589	2.73413	0.810864	16.4795	1578.5
67	131	4.5329	0.983006	2.73765	0.728753	16.3822	1576.37
68	131	4.55551	0.974454	2.74104	0.649345	16.2891	1574.32
69	131	4.57799	0.965928	2.7443	0.572589	16.2001	1572.35
70	131	4.60593	0.955299	2.74818	0.480594	16.0946	1570
71	131	4.62805	0.946858	2.75112	0.410608	16.0152	1568.23
72	131	4.64997	0.938479	2.7539	0.344094	15.9405	1566.56
73	131	4.67164	0.930173	2.75651	0.281277	15.8707	1564.99
74	131	4.69303	0.921956	2.75894	0.222513	15.806	1563.53
75	131	4.71411	0.913846	2.76118	0.168166	15.7467	1562.19
76	131	4.73481	0.905866	2.7632	0.118715	15.6933	1560.97
77	131	4.76886	0.892713	2.76608	0.0478493	15.6176	1559.25
78	131	4.78808	0.885275	2.76738	0.0153622	15.5833	1558.47
79	131	4.80535	0.878584	2.768	0	15.5672	1558.1
80	131	4.80965	0.876919	2.768	0	15.5672	1558.1
81	131	4.86109	0.856989	2.768	0	15.5672	1558.1
82	131	4.91253	0.837059	2.768	0	15.5672	1558.1
83	131	4.96397	0.817129	2.768	0	15.5672	1558.1
84	131	5.01541	0.797199	2.768	0	15.5672	1558.1
85	131	5.06685	0.777269	2.768	0	15.5672	1558.1
86	131	5.11829	0.757339	2.768	0	15.5672	1558.1
87	131	5.16973	0.737409	2.768	0	15.5672	1558.1
88	131	5.22117	0.717479	2.768	0	15.5672	1558.1
89	131	5.27261	0.697549	2.768	0	15.5672	1558.1
90	131	5.32405	0.677619	2.768	0	15.5672	1558.1
91	131	5.37549	0.657689	2.768	0	15.5672	1558.1
92	131	5.42693	0.637759	2.768	0	15.5672	1558.1
93	131	5.47837	0.617829	2.768	0	15.5672	1558.1
94	131	5.52981	0.597899	2.768	0	15.5672	1558.1
95	131	5.58125	0.577969	2.768	0	15.5672	1558.1
96	131	5.63269	0.558039	2.768	0	15.5672	1558.1
97	131	5.68413	0.538109	2.768	0	15.5672	1558.1
98	131	5.73557	0.518179	2.768	0	15.5672	1558.1
99	131	5.78702	0.498249	2.768	0	15.5672	1558.1
100	131	5.83846	0.478319	2.768	0	15.5672	1558.1
101	131	5.8899	0.458389	2.768	0	15.5672	1558.1
102	131	5.94134	0.438459	2.768	0	15.5672	1558.1
103	131	5.99278	0.41853	2.768	0	15.5672	1558.1
104	131	6.04422	0.3986	2.768	0	15.5672	1558.1
105	131	6.09566	0.37867	2.768	0	15.5672	1558.1
106	131	6.1471	0.35874	2.768	0	15.5672	1558.1
107	131	6.19854	0.33881	2.768	0	15.5672	1558.1
108	131	6.24998	0.31888	2.768	0	15.5672	1558.1
109	131	6.30142	0.29895	2.768	0	15.5672	1558.1
110	131	6.35286	0.27902	2.768	0	15.5672	1558.1
111	131	6.4043	0.25909	2.768	0	15.5672	1558.1
112	131	6.45574	0.23916	2.768	0	15.5672	1558.1
113	131	6.50718	0.21923	2.768	0	15.5672	1558.1
114	131	6.55862	0.1993	2.768	0	15.5672	1558.1
115	131	6.61006	0.17937	2.768	0	15.5672	1558.1
116	131	6.6615	0.15944	2.768	0	15.5672	1558.1
117	131	6.71294	0.13951	2.768	0	15.5672	1558.1
118	131	6.76438	0.11958	2.768	0	15.5672	1558.1
119	131	6.81582	0.0996499	2.768	0	15.5672	1558.1
120	131	6.86726	0.0797199	2.768	0	15.5672	1558.1
121	131	6.9187	0.0597899	2.768	0	15.5672	1558.1
122	131	6.97014	0.03986	2.768	0	15.5672	1558.1
123	131	7.02158	0.01993	2.768	0	15.5672	1558.1
124	131	7.07302	0	2.768	0	15.5672	1558.1

0	132	2.65272	1.63556	2.26567	10.5101	36.2098	1889.51
1	132	2.66859	1.63111	2.26999	10.4305	35.9498	1886.4
2	132	2.69738	1.623	2.27813	10.2764	35.4644	1880.56
3	132	2.73451	1.61249	2.28909	10.0636	34.8212	1872.71
4	132	2.78399	1.5984	2.30445	9.75618	33.9384	1861.76
5	132	2.82675	1.58613	2.31648	9.52514	33.2623	1853.22
6	132	2.86621	1.57474	2.32827	9.29093	32.6124	1844.88
7	132	2.91468	1.56066	2.34183	9.02817	31.8801	1835.33
8	132	2.95011	1.55031	2.35221	8.82164	31.3304	1828.05
9	132	3.00424	1.53438	2.36725	8.52797	30.5506	1817.56
10	132	3.03651	1.52482	2.37651	8.34343	30.0797	1811.12
11	132	3.06387	1.51668	2.38401	8.19642	29.7037	1805.92
12	132	3.09936	1.50606	2.39409	7.99464	29.205	1798.95
13	132	3.12684	1.4978	2.40164	7.84539	28.8375	1793.76
14	132	3.15664	1.48881	2.41001	7.67735	28.4347	1788
15	132	3.19562	1.47697	2.42068	7.46482	27.93	1780.7
16	132	3.22411	1.46828	2.42856	7.30627	27.5625	1775.32
17	132	3.25088	1.46007	2.43582	7.16085	27.2283	1770.38
18	132	3.29833	1.44544	2.4488	6.89878	26.6408	1761.58
19	132	3.32488	1.4372	2.45594	6.75462	26.3227	1756.75
20	132	3.35207	1.42872	2.4633	6.60523	25.9989	1751.79
21	132	3.3783	1.42051	2.4703	6.46337	25.6946	1747.08
22	132	3.40536	1.41201	2.47754	6.3158	25.3833	1742.23
23	132	3.43143	1.40377	2.48445	6.17521	25.0903	1737.61
24	132	3.45774	1.39543	2.49141	6.03277	24.7978	1732.96
25	132	3.48357	1.3872	2.49819	5.89412	24.5166	1728.45
26	132	3.51786	1.37623	2.50716	5.70992	24.1492	1722.5
27	132	3.5435	1.36798	2.51381	5.57315	23.8804	1718.1
28	132	3.56919	1.35968	2.52045	5.43625	23.615	1713.72
29	132	3.59461	1.35144	2.52697	5.30159	23.3572	1709.43
30	132	3.63627	1.33784	2.5376	5.08148	22.9432	1702.46
31	132	3.6615	1.32957	2.54397	4.94911	22.6983	1698.29
32	132	3.68671	1.32126	2.5503	4.8172	22.4575	1694.16
33	132	3.71175	1.31298	2.55655	4.68694	22.2226	1690.09
34	132	3.76098	1.29659	2.56871	4.4322	21.7719	1682.2
35	132	3.78584	1.28827	2.57479	4.30462	21.5503	1678.27
36	132	3.81069	1.27991	2.58082	4.17756	21.3325	1674.38
37	132	3.8354	1.27157	2.58677	4.05204	21.1198	1670.55
38	132	3.86009	1.2632	2.59267	3.92711	20.9108	1666.76
39	132	3.89238	1.25221	2.60032	3.76497	20.6433	1661.87
40	132	3.91697	1.24379	2.60608	3.64225	20.4438	1658.18
41	132	3.94146	1.23538	2.61178	3.52079	20.2486	1654.55
42	132	3.96592	1.22695	2.61742	3.40024	20.0572	1650.97
43	132	3.9903	1.21851	2.62299	3.28089	19.87	1647.43
44	132	4.03091	1.20437	2.63215	3.08384	19.5658	1641.64
45	132	4.05519	1.19588	2.63755	2.96718	19.3886	1638.23
46	132	4.07945	1.18736	2.64289	2.8515	19.2149	1634.87
47	132	4.10362	1.17884	2.64816	2.73714	19.0452	1631.56
48	132	4.12776	1.1703	2.65337	2.62384	18.879	1628.29
49	132	4.15184	1.16175	2.65849	2.51184	18.7167	1625.08
50	132	4.17684	1.15284	2.66376	2.39655	18.5515	1621.8
51	132	4.20087	1.14424	2.66875	2.28684	18.3962	1618.68
52	132	4.22485	1.13563	2.67367	2.17843	18.2445	1615.62
53	132	4.24876	1.12702	2.67851	2.07138	18.0964	1612.62
54	132	4.27263	1.11838	2.68328	1.96572	17.9519	1609.67
55	132	4.29643	1.10974	2.68796	1.86149	17.8109	1606.77
56	132	4.3303	1.0974	2.6945	1.71534	17.616	1602.74
57	132	4.35401	1.08872	2.69898	1.61461	17.4834	1599.97
58	132	4.37766	1.08004	2.70339	1.51545	17.3544	1597.27
59	132	4.40123	1.07136	2.70769	1.41804	17.229	1594.62
60	132	4.42474	1.06267	2.71191	1.32236	17.1072	1592.04
61	132	4.44817	1.05398	2.71603	1.22851	16.9891	1589.52
62	132	4.49084	1.03809	2.72331	1.06174	16.7823	1585.08
63	132	4.51405	1.0294	2.72714	0.973436	16.6745	1582.75
64	132	4.53719	1.02072	2.73086	0.887178	16.5703	1580.49
65	132	4.56019	1.01207	2.73447	0.803418	16.4702	1578.3
66	132	4.58308	1.00343	2.73795	0.721966	16.3739	1576.19
67	132	4.60582	0.994824	2.74131	0.643211	16.2817	1574.15
68	132	4.62843	0.986247	2.74454	0.567102	16.1935	1572.2
69	132	4.65653	0.975556	2.74839	0.475906	16.089	1569.88
70	132	4.67878	0.967067	2.7513	0.406545	16.0105	1568.13
71	132	4.70081	0.958643	2.75405	0.34064	15.9366	1566.47
72	132	4.72259	0.950294	2.75663	0.278413	15.8675	1564.91
73	132	4.74409	0.942037	2.75904	0.220215	15.8034	1563.47
74	132	4.76526	0.93389	2.76125	0.166404	15.7448	1562.14
75	132	4.78604	0.925877	2.76325	0.117454	15.6919	1560.94
76	132	4.82022	0.912675	2.7661	0.0473289	15.617	1559.24
77	132	4.83949	0.905215	2.76739	0.0151931	15.5831	1558.46
78	132	4.85679	0.898514	2.768	0	15.5672	1558.1
79	132	4.86109	0.896849	2.768	0	15.5672	1558.1
80	132	4.91253	0.876919	2.768	0	15.5672	1558.1
81	132	4.96397	0.856989	2.768	0	15.5672	1558.1
82	132	5.01541	0.837059	2.768	0	15.5672	1558.1
83	132	5.06685	0.817129	2.768	0	15.5672	1558.1
84	132	5.11829	0.797199	2.768	0	15.5672	1558.1
85	132	5.16973	0.777269	2.768	0	15.5672	1558.1
86	132	5.22117	0.757339	2.768	0	15.5672	1558.1
87	132	5.27261	0.737409	2.768	0	15.5672	1558.1
88	132	5.32405	0.717479	2.768	0	15.5672	1558.1
89	132	5.37549	0.697549	2.768	0	15.5672	1558.1
90	132	5.42693	0.677619	2.768	0	15.5672	1558.1
91	132	5.47837	0.657689	2.768	0	15.5672	1558.1
92	132	5.52981	0.637759	2.768	0	15.5672	1558.1
93	132	5.58125	0.617829	2.768	0	15.5672	1558.1
94	132	5.63269	0.597899	2.768	0	15.5672	1558.1
95	132	5.68413	0.577969	2.768	0	15.5672	1558.1
96	132	5.73557	0.558039	2.768	0	15.5672	1558.1
97	132	5.78702	0.538109	2.768	0	15.5672	1558.1
98	132	5.83846	0.518179	2.768	0	15.5672	1558.1
99	132	5.8899	0.498249	2.768	0	15.5672	1558.1
100	132	5.94134	0.478319	2.768	0	15.5672	1558.1
101	132	5.99278	0.458389	2.768	0	15.5672	1558.1
102	132	6.04422	0.438459	2.768	0	15.5672	1558.1
103	132	6.09566	0.41853	2.768	0	15.5672	1558.1
104	132	6.1471	0.3986	2.768	0	15.5672	1558.1
105	132	6.19854	0.37867	2.768	0	15.5672	1558.1
106	132	6.24998	0.35874	2.768	0	15.5672	1558.1
107	132	6.30142	0.33881	2.768	0	15.5672	1558.1
108	132	6.35286	0.31888	2.768	0	15.5672	1558.1
109	132	6.4043	0.29895	2.768	0	15.5672	1558.1
110	132	6.45574	0.27902	2.768	0	15.5672	1558.1
111	132	6.50718	0.25909	2.768	0	15.5672	1558.1
112	132	6.55862	0.23916	2.768	0	15.5672	1558.1
113	132	6.61006	0.21923	2.768	0	15.5672	1558.1
114	132	6.6615	0.1993	2.768	0	15.5672	1558.1
115	132	6.71294	0.17937	2.768	0	15.5672	1558.1
116	132	6.76438	0.15944	2.768	0	15.5672	1558.1
117	132	6.81582	0.13951	2.768	0	15.5672	1558.1
118	132	6.86726	0.11958	2.768	0	15.5672	1558.1
119	132	6.9187	0.0996499	2.768	0	15.5672	1558.1
120	132	6.97014	0.0797199	2.768	0	15.5672	1558.1
121	132	7.02158	0.0597899	2.768	0	15.5672	1558.1
122	132	7.07302	0.03986	2.768	0	15.5672	1558.1
123	132	7.12446	0.01993	2.768	0	15.5672	1558.1
124	132	7.1759	0	2.768	0	15.5672	1558.1

0	133	2.7293	1.6496	2.28004	10.2551	35.3514	1879.19
1	133	2.73242	1.64872	2.28091	10.2385	35.3	1878.56
2	133	2.76987	1.63811	2.29183	10.0258	34.6621	1870.75
3	133	2.8198	1.62389	2.30713	9.71895	33.7866	1859.85
4	133	2.86291	1.61152	2.31911	9.4881	33.1161	1851.35
5	133	2.90272	1.60002	2.33086	9.25424	32.4715	1843.06
6	133	2.9516	1.58582	2.34436	8.99175	31.7452	1833.56
7	133	2.98733	1.57537	2.3547	8.78555	31.2	1826.31
8	133	3.04191	1.5593	2.36967	8.49224	30.4266	1815.87
