i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
37	2	0.0666276	0.864971	1.0947	0.978362	210.372	2824.4	0.00406809	7.26723
38	2	0.0700731	0.857571	1.09421	0.996568	210.496	2824.78	0.00406993	7.14246
39	2	0.0736046	0.849974	1.09382	1.01335	210.596	2825.09	0.00407142	7.01546
40	2	0.0772219	0.842183	1.09352	1.02869	210.671	2825.32	0.00407255	6.88638
41	2	0.0809247	0.834203	1.09332	1.0426	210.722	2825.47	0.00407331	6.75537
42	2	0.0847129	0.826037	1.09321	1.05507	210.749	2825.56	0.00407371	6.62259
43	2	0.0885861	0.81769	1.0932	1.06611	210.751	2825.56	0.00407374	6.48819
44	2	0.092544	0.809166	1.09329	1.07575	210.73	2825.5	0.00407342	6.35235
45	2	0.0965863	0.80047	1.09347	1.08401	210.685	2825.36	0.00407274	6.21522
46	2	0.100713	0.791607	1.09374	1.0909	210.616	2825.15	0.00407172	6.07698
47	2	0.104922	0.782583	1.09409	1.09648	210.525	2824.87	0.00407037	5.9378
48	2	0.109215	0.773402	1.09454	1.10077	210.412	2824.52	0.00406868	5.79785
49	2	0.113591	0.76407	1.09507	1.1038	210.279	2824.11	0.00406669	5.65729
50	2	0.118049	0.754593	1.09568	1.10563	210.124	2823.64	0.00406439	5.51629
51	2	0.122588	0.744976	1.09636	1.10629	209.951	2823.11	0.00406179	5.37502
52	2	0.127208	0.735225	1.09712	1.10583	209.758	2822.52	0.00405892	5.23364
53	2	0.131909	0.725345	1.09795	1.10428	209.548	2821.87	0.00405578	5.0923
54	2	0.136689	0.715341	1.09885	1.10168	209.321	2821.17	0.00405239	4.95116
55	2	0.141548	0.705219	1.09981	1.09807	209.078	2820.42	0.00404876	4.81037
56	2	0.146485	0.694985	1.10083	1.09349	208.819	2819.62	0.00404489	4.67007
57	2	0.151499	0.684643	1.10192	1.08796	208.546	2818.78	0.00404081	4.5304
58	2	0.15659	0.674199	1.10306	1.08151	208.259	2817.89	0.00403651	4.39151
59	2	0.161756	0.663657	1.10425	1.07415	207.958	2816.96	0.00403201	4.25351
60	2	0.166996	0.653024	1.10549	1.0659	207.644	2815.99	0.00402732	4.11654
61	2	0.17231	0.642304	1.10679	1.05677	207.318	2814.98	0.00402244	3.98073
62	2	0.177696	0.631501	1.10813	1.04676	206.98	2813.93	0.00401737	3.84617
63	2	0.183154	0.620621	1.10952	1.03586	206.63	2812.84	0.00401213	3.713
64	2	0.188681	0.609668	1.11096	1.02406	206.268	2811.72	0.00400671	3.58131
65	2	0.194278	0.598647	1.11245	1.01133	205.895	2810.55	0.00400112	3.45122
66	2	0.199943	0.587563	1.11398	0.997644	205.51	2809.35	0.00399535	3.32281
67	2	0.205674	0.576421	1.11557	0.982968	205.114	2808.12	0.00398941	3.19618
68	2	0.21147	0.565224	1.11719	0.967253	204.707	2806.84	0.00398329	3.07143
69	2	0.21733	0.553977	1.11887	0.950448	204.288	2805.53	0.003977	2.94864
70	2	0.223254	0.542686	1.12059	0.93249	203.857	2804.17	0.00397052	2.82789
71	2	0.229238	0.531353	1.12237	0.913311	203.414	2802.78	0.00396386	2.70925
72	2	0.235283	0.519984	1.1242	0.892835	202.958	2801.35	0.00395702	2.5928
73	2	0.241386	0.508583	1.12608	0.870976	202.49	2799.87	0.00394998	2.47861
74	2	0.247546	0.497155	1.12801	0.847644	202.009	2798.35	0.00394274	2.36674
75	2	0.253762	0.485702	1.13	0.82274	201.515	2796.78	0.00393529	2.25726
76	2	0.260033	0.474231	1.13205	0.796158	201.007	2795.17	0.00392764	2.15021
77	2	0.266356	0.462744	1.13415	0.767783	200.486	2793.51	0.00391977	2.04564
78	2	0.272731	0.451246	1.13632	0.737496	199.949	2791.8	0.00391168	1.94362
79	2	0.279156	0.43974	1.13855	0.705168	199.399	2790.04	0.00390336	1.84416
80	2	0.285628	0.428231	1.14084	0.670663	198.833	2788.23	0.00389482	1.74733
81	2	0.292148	0.416723	1.1432	0.633837	198.252	2786.37	0.00388603	1.65314
82	2	0.298712	0.405219	1.14563	0.594536	197.656	2784.45	0.00387701	1.56163
83	2	0.305319	0.393724	1.14812	0.5526	197.043	2782.48	0.00386774	1.47282
84	2	0.311968	0.382239	1.15068	0.507853	196.416	2780.45	0.00385823	1.38674
85	2	0.318656	0.370771	1.15331	0.460111	195.772	2778.37	0.00384847	1.30341
86	2	0.325382	0.359321	1.15601	0.409175	195.112	2776.23	0.00383846	1.22283
87	2	0.332144	0.347893	1.15879	0.354828	194.436	2774.03	0.00382819	1.14502
88	2	0.338939	0.336491	1.16163	0.296834	193.744	2771.77	0.00381768	1.06998
89	2	0.345766	0.325118	1.16454	0.234935	193.036	2769.45	0.00380691	0.997723
90	2	0.352621	0.313777	1.16753	0.168842	192.312	2767.07	0.00379589	0.928239
91	2	0.359503	0.302472	1.17059	0.0982317	191.572	2764.64	0.00378462	0.861527
92	2	0.36644	0.291145	1.17292	0.0430167	191.009	2762.78	0.00377603	0.797234
93	2	0.373395	0.279839	1.17469	0	190.583	2761.37	0.00376953	0.735571
94	2	0.380305	0.268669	1.17706	0	190.013	2759.48	0.00376083	0.677087
95	2	0.387217	0.257602	1.18094	0	189.08	2756.38	0.00374657	0.621544
96	2	0.394155	0.246636	1.18579	0	187.92	2752.51	0.00372882	0.568877
97	2	0.401133	0.235772	1.19124	0	186.619	2748.14	0.00370889	0.51903
98	2	0.408156	0.225011	1.19709	0	185.228	2743.45	0.00368755	0.471948
99	2	0.415227	0.214356	1.20322	0	183.779	2738.53	0.00366527	0.427573
100	2	0.422345	0.203806	1.20955	0	182.289	2733.44	0.00364232	0.385841
101	2	0.429509	0.193365	1.21604	0	180.768	2728.21	0.00361885	0.346688
102	2	0.436718	0.183033	1.22267	0	179.222	2722.87	0.00359495	0.310047
103	2	0.443969	0.172811	1.22942	0	177.656	2717.41	0.00357069	0.275853
104	2	0.451259	0.1627	1.23628	0	176.072	2711.86	0.00354611	0.244037
105	2	0.458586	0.152702	1.24325	0	174.473	2706.22	0.00352123	0.214533
106	2	0.465946	0.142817	1.25032	0	172.861	2700.48	0.0034961	0.187272
107	2	0.473336	0.133048	1.25748	0	171.237	2694.66	0.00347073	0.162185
108	2	0.480752	0.123395	1.26473	0	169.602	2688.77	0.00344514	0.139205
109	2	0.488192	0.113861	1.27206	0	167.96	2682.79	0.00341937	0.118264
110	2	0.49565	0.104446	1.27947	0	166.31	2676.75	0.00339343	0.0992913
111	2	0.503123	0.0951523	1.28695	0	164.655	2670.64	0.00336735	0.0822195
112	2	0.510606	0.085982	1.29449	0	162.997	2664.47	0.00334115	0.0669793
113	2	0.518095	0.0769368	1.30209	0	161.337	2658.25	0.00331486	0.0535014
114	2	0.525585	0.0680187	1.30975	0	159.676	2651.98	0.00328851	0.0417164
115	2	0.533071	0.0592297	1.31745	0	158.018	2645.66	0.00326212	0.031555
116	2	0.540548	0.0505722	1.32519	0	156.362	2639.3	0.00323572	0.0229474
117	2	0.54801	0.0420483	1.33296	0	154.711	2632.91	0.00320933	0.0158239
118	2	0.555452	0.0336607	1.34076	0	153.067	2626.49	0.00318299	0.0101146
119	2	0.562867	0.0254117	1.34857	0	151.432	2620.05	0.00315671	0.00574966
120	2	0.570249	0.0173042	1.3564	0	149.806	2613.6	0.00313053	0.002659
121	2	0.577593	0.00934102	1.36422	0	148.192	2607.14	0.00310448	0.00077262
122	2	0.584876	0.00154074	1.37219	0	146.562	2600.56	0.00307811	2.09414e-05
123	2	0.584973	0.00143887	1.37616	0	145.755	2597.28	0.00306501	1.82612e-05
124	2	0.586333	0	1.37616	0	145.755	2597.28	0.00306501	0

0	3	0.000787231	1	1.13609	0.118076	200.006	2791.98	0.00391253	9.72016
1	3	0.00109551	0.999432	1.13574	0.126089	200.092	2792.26	0.00391383	9.70918
2	3	0.00149183	0.998699	1.1353	0.136318	200.202	2792.61	0.00391549	9.69505
3	3	0.00197616	0.997802	1.13476	0.148711	200.335	2793.03	0.0039175	9.67777
4	3	0.0025485	0.996741	1.13413	0.163202	200.491	2793.53	0.00391986	9.65733
5	3	0.00320881	0.995514	1.13341	0.179718	200.669	2794.1	0.00392254	9.63372
6	3	0.00395709	0.99412	1.13261	0.198174	200.869	2794.73	0.00392555	9.60693
7	3	0.00479332	0.992558	1.13172	0.218476	201.088	2795.43	0.00392885	9.57695
8	3	0.00571751	0.990828	1.13076	0.240522	201.326	2796.18	0.00393244	9.54376
9	3	0.00672963	0.988927	1.12973	0.264202	201.583	2797	0.00393631	9.50736
10	3	0.00782969	0.986853	1.12863	0.289397	201.856	2797.86	0.00394042	9.46773
11	3	0.00901769	0.984607	1.12747	0.315984	202.144	2798.77	0.00394476	9.42485
12	3	0.0102936	0.982184	1.12625	0.343832	202.446	2799.73	0.00394932	9.37871
13	3	0.0116575	0.979585	1.12499	0.372808	202.761	2800.72	0.00395406	9.32929
14	3	0.0131094	0.976806	1.12368	0.402773	203.087	2801.75	0.00395896	9.27659
15	3	0.0146493	0.973846	1.12233	0.433586	203.422	2802.81	0.003964	9.22059
16	3	0.0162771	0.970703	1.12096	0.465103	203.765	2803.89	0.00396915	9.16128
17	3	0.017993	0.967375	1.11956	0.497181	204.114	2804.98	0.00397439	9.09864
18	3	0.019797	0.963859	1.11815	0.529674	204.467	2806.09	0.00397969	9.03268
19	3	0.021689	0.960154	1.11673	0.56244	204.822	2807.2	0.00398503	8.96338
20	3	0.0236692	0.956257	1.11531	0.595336	205.178	2808.32	0.00399037	8.89075
21	3	0.0257375	0.952166	1.11389	0.628223	205.533	2809.42	0.00399569	8.81479
22	3	0.0278939	0.94788	1.11249	0.660964	205.884	2810.52	0.00400096	8.7355
23	3	0.0301386	0.943396	1.11111	0.693428	206.231	2811.6	0.00400616	8.6529
24	3	0.0324715	0.938713	1.10976	0.725487	206.571	2812.66	0.00401125	8.567
25	3	0.0348926	0.933829	1.10844	0.75702	206.902	2813.69	0.00401622	8.47784
26	3	0.0374019	0.928742	1.10716	0.78791	207.224	2814.69	0.00402103	8.38543
27	3	0.0399995	0.923452	1.10593	0.818049	207.533	2815.65	0.00402566	8.28981
28	3	0.0426853	0.917958	1.10476	0.847334	207.829	2816.56	0.00403009	8.19104
29	3	0.0454593	0.912258	1.10364	0.875673	208.11	2817.43	0.00403429	8.08917
30	3	0.0483215	0.906353	1.1026	0.902977	208.375	2818.25	0.00403825	7.98425
31	3	0.0512718	0.900243	1.10162	0.929169	208.621	2819.01	0.00404193	7.87637
32	3	0.0543102	0.893928	1.10072	0.954178	208.849	2819.72	0.00404534	7.76559
33	3	0.0574366	0.887409	1.0999	0.977944	209.056	2820.35	0.00404844	7.65202
34	3	0.0606509	0.880687	1.09916	1.00041	209.243	2820.93	0.00405122	7.53575
35	3	0.063953	0.873763	1.09851	1.02154	209.407	2821.43	0.00405367	7.41689
36	3	0.0673427	0.86664	1.09795	1.0413	209.548	2821.87	0.00405578	7.29556
37	3	0.0708199	0.85932	1.09748	1.05965	209.666	2822.23	0.00405755	7.17188
38	3	0.0743844	0.851806	1.09711	1.07657	209.761	2822.52	0.00405896	7.04598
39	3	0.078036	0.844101	1.09683	1.09207	209.831	2822.74	0.00406001	6.91801
40	3	0.0817745	0.836208	1.09665	1.10613	209.877	2822.88	0.0040607	6.78812
41	3	0.0855995	0.828132	1.09656	1.11876	209.899	2822.95	0.00406103	6.65644
42	3	0.0895109	0.819876	1.09657	1.12997	209.897	2822.94	0.004061	6.52315
43	3	0.0935082	0.811445	1.09667	1.13978	209.872	2822.86	0.00406061	6.3884
44	3	0.0975912	0.802844	1.09687	1.1482	209.823	2822.71	0.00405988	6.25235
45	3	0.101759	0.794077	1.09715	1.15528	209.751	2822.49	0.0040588	6.11517
46	3	0.106012	0.78515	1.09752	1.16104	209.656	2822.2	0.0040574	5.97702
47	3	0.11035	0.776067	1.09798	1.16552	209.54	2821.85	0.00405567	5.83807
48	3	0.114771	0.766834	1.09852	1.16876	209.404	2821.42	0.00405362	5.69849
49	3	0.119275	0.757457	1.09914	1.1708	209.247	2820.94	0.00405128	5.55844
50	3	0.123862	0.74794	1.09984	1.17167	209.071	2820.4	0.00404865	5.41807
51	3	0.128531	0.738289	1.10061	1.17143	208.876	2819.8	0.00404574	5.27755
52	3	0.133281	0.728509	1.10145	1.17011	208.664	2819.14	0.00404257	5.13703
53	3	0.138112	0.718606	1.10236	1.16776	208.435	2818.44	0.00403915	4.99667
54	3	0.143023	0.708585	1.10333	1.1644	208.19	2817.68	0.00403548	4.8566
55	3	0.148013	0.698451	1.10436	1.16008	207.929	2816.87	0.00403158	4.71698
56	3	0.153081	0.688209	1.10545	1.15482	207.654	2816.02	0.00402747	4.57794
57	3	0.158226	0.677865	1.1066	1.14865	207.365	2815.13	0.00402314	4.43962
58	3	0.163447	0.667423	1.1078	1.14159	207.063	2814.19	0.00401862	4.30215
59	3	0.168743	0.656888	1.10906	1.13366	206.747	2813.21	0.0040139	4.16564
60	3	0.174114	0.646266	1.11036	1.12485	206.42	2812.19	0.00400899	4.03024
61	3	0.179558	0.63556	1.11171	1.11518	206.08	2811.13	0.00400389	3.89604
62	3	0.185074	0.624777	1.11311	1.10463	205.728	2810.03	0.00399862	3.76317
63	3	0.19066	0.61392	1.11456	1.09319	205.365	2808.9	0.00399317	3.63172
64	3	0.196317	0.602994	1.11606	1.08085	204.99	2807.73	0.00398755	3.50181
65	3	0.202042	0.592003	1.1176	1.06757	204.604	2806.52	0.00398176	3.37353
66	3	0.207834	0.580953	1.11919	1.05331	204.207	2805.27	0.00397579	3.24698
67	3	0.213692	0.569848	1.12083	1.03804	203.798	2803.99	0.00396964	3.12224
68	3	0.219615	0.558692	1.12252	1.0217	203.377	2802.66	0.00396331	2.99941
69	3	0.225601	0.54749	1.12425	1.00423	202.944	2801.3	0.00395681	2.87856
70	3	0.231649	0.536245	1.12604	0.98557	202.5	2799.9	0.00395012	2.75977
71	3	0.237758	0.524963	1.12788	0.965638	202.043	2798.45	0.00394324	2.64311
72	3	0.243926	0.513647	1.12977	0.944354	201.573	2796.97	0.00393617	2.52866
73	3	0.250152	0.502302	1.13171	0.92163	201.091	2795.43	0.00392889	2.41648
74	3	0.256435	0.490932	1.13371	0.89737	200.595	2793.86	0.00392141	2.30662
75	3	0.262773	0.479541	1.13577	0.871472	200.085	2792.24	0.00391373	2.19915
76	3	0.269164	0.468132	1.13789	0.843827	199.561	2790.56	0.00390582	2.09411
77	3	0.275607	0.456711	1.14007	0.814317	199.023	2788.84	0.0038977	1.99156
78	3	0.2821	0.445281	1.14231	0.78282	198.471	2787.07	0.00388934	1.89153
79	3	0.288643	0.433846	1.14462	0.749205	197.903	2785.25	0.00388076	1.79408
80	3	0.295233	0.42241	1.14699	0.713334	197.321	2783.37	0.00387194	1.69922
81	3	0.301868	0.410976	1.14943	0.675062	196.722	2781.44	0.00386288	1.607
82	3	0.308548	0.399548	1.15194	0.634235	196.108	2779.46	0.00385357	1.51744
83	3	0.315269	0.38813	1.15451	0.590688	195.479	2777.42	0.00384402	1.43056
84	3	0.322031	0.376726	1.15716	0.544247	194.833	2775.32	0.00383422	1.34639
85	3	0.328832	0.365338	1.15987	0.494725	194.171	2773.16	0.00382417	1.26493
86	3	0.335669	0.35397	1.16266	0.441919	193.493	2770.95	0.00381387	1.18621
87	3	0.34254	0.342626	1.16552	0.38561	192.8	2768.68	0.00380331	1.11023
88	3	0.349443	0.33131	1.16845	0.325559	192.09	2766.34	0.0037925	1.03698
89	3	0.356377	0.320023	1.17145	0.261499	191.364	2763.95	0.00378144	0.966486
90	3	0.363337	0.30877	1.17453	0.193132	190.622	2761.5	0.00377013	0.898732
91	3	0.370348	0.297505	1.17689	0.140183	190.053	2759.61	0.00376144	0.833423
92	3	0.377373	0.286267	1.1787	0.0993823	189.618	2758.17	0.0037548	0.770759
93	3	0.384344	0.275154	1.17994	0.0715893	189.321	2757.18	0.00375026	0.711207
94	3	0.391301	0.264098	1.1819	0.0239255	188.85	2755.61	0.00374306	0.654349
95	3	0.398262	0.253094	1.18433	0	188.269	2753.67	0.00373416	0.600132
96	3	0.405241	0.24215	1.18779	0	187.44	2750.9	0.00372148	0.548545
97	3	0.412255	0.231281	1.19246	0	186.328	2747.16	0.00370443	0.499625
98	3	0.41931	0.220502	1.19786	0	185.045	2742.83	0.00368474	0.453399
99	3	0.426408	0.209824	1.20373	0	183.658	2738.12	0.00366341	0.409853
100	3	0.43355	0.199251	1.20991	0	182.203	2733.15	0.00364099	0.368943
101	3	0.440735	0.188789	1.21632	0	180.702	2727.99	0.00361783	0.330615
102	3	0.447962	0.178438	1.2229	0	179.168	2722.68	0.00359412	0.294807
103	3	0.455227	0.168201	1.22962	0	177.61	2717.25	0.00356997	0.261452
104	3	0.462528	0.15808	1.23647	0	176.031	2711.71	0.00354546	0.230482
105	3	0.469862	0.148075	1.24342	0	174.435	2706.08	0.00352063	0.201826
106	3	0.477226	0.138189	1.25048	0	172.825	2700.35	0.00349554	0.175416
107	3	0.484616	0.128423	1.25763	0	171.203	2694.54	0.0034702	0.151179
108	3	0.492029	0.118778	1.26487	0	169.57	2688.65	0.00344464	0.129047
109	3	0.499461	0.109256	1.2722	0	167.929	2682.68	0.00341889	0.108946
110	3	0.506907	0.0998582	1.2796	0	166.282	2676.65	0.00339298	0.0908071
111	3	0.514364	0.0905869	1.28707	0	164.629	2670.54	0.00336692	0.0745578
112	3	0.521827	0.0814437	1.2946	0	162.972	2664.38	0.00334076	0.060127
113	3	0.529291	0.0724307	1.3022	0	161.314	2658.16	0.0033145	0.0474432
114	3	0.536751	0.0635498	1.30985	0	159.655	2651.89	0.00328817	0.0364346
115	3	0.544202	0.0548033	1.31754	0	157.998	2645.58	0.00326181	0.0270295
116	3	0.551639	0.0461934	1.32527	0	156.345	2639.23	0.00323544	0.0191561
117	3	0.559056	0.0377226	1.33303	0	154.696	2632.85	0.00320909	0.0127424
118	3	0.566446	0.0293934	1.34082	0	153.054	2626.44	0.00318277	0.00771662
119	3	0.573805	0.0212085	1.34863	0	151.42	2620	0.00315653	0.00400667
120	3	0.581124	0.0131706	1.35644	0	149.797	2613.56	0.00313038	0.00154063
121	3	0.588385	0.00529796	1.36433	0	148.17	2607.05	0.00310412	0.000248061
122	3	0.588494	0.00518101	1.37025	0	146.957	2602.16	0.0030845	0.000237203
123	3	0.589854	0.0037329	1.37321	0	146.355	2599.72	0.00307474	0.000123092
124	3	0.593367	0	1.37321	0	146.355	2599.72	0.00307474	0

0	4	0.00140301	1	1.13943	0.210436	199.182	2789.35	0.00390009	9.72022
1	4	0.00180249	0.999277	1.13899	0.220692	199.29	2789.7	0.00390173	9.70623
2	4	0.00229071	0.998389	1.13846	0.233117	199.422	2790.12	0.00390371	9.6891
3	4	0.00286765	0.997338	1.13784	0.247647	199.575	2790.61	0.00390603	9.66885
4	4	0.0035333	0.996123	1.13713	0.264207	199.75	2791.17	0.00390867	9.64546
5	4	0.00428767	0.994743	1.13633	0.282713	199.946	2791.79	0.00391163	9.61892
6	4	0.00513075	0.993197	1.13546	0.303071	200.162	2792.48	0.00391489	9.58922
7	4	0.00606254	0.991484	1.13451	0.325179	200.396	2793.23	0.00391842	9.55635
8	4	0.00708307	0.989603	1.1335	0.348925	200.648	2794.03	0.00392222	9.52029
9	4	0.00819233	0.987551	1.13241	0.374193	200.917	2794.88	0.00392627	9.48104
10	4	0.00939036	0.985328	1.13127	0.400858	201.2	2795.78	0.00393054	9.43858
11	4	0.0106772	0.982931	1.13007	0.428791	201.497	2796.73	0.00393502	9.39289
12	4	0.0120528	0.980359	1.12883	0.457856	201.806	2797.71	0.00393968	9.34396
13	4	0.0135173	0.977611	1.12754	0.487916	202.126	2798.72	0.0039445	9.29179
14	4	0.0150707	0.974684	1.12622	0.518829	202.455	2799.76	0.00394945	9.23635
15	4	0.0167131	0.971576	1.12487	0.550451	202.791	2800.82	0.0039545	9.17765
16	4	0.0184444	0.968285	1.12349	0.58264	203.133	2801.9	0.00395965	9.11566
17	4	0.0202649	0.96481	1.12211	0.615249	203.479	2802.99	0.00396484	9.05039
18	4	0.0221744	0.961148	1.12071	0.648135	203.827	2804.08	0.00397007	8.98182
19	4	0.0241732	0.957297	1.11932	0.681156	204.175	2805.17	0.0039753	8.90997
20	4	0.0262612	0.953256	1.11793	0.714173	204.521	2806.26	0.00398051	8.83483
21	4	0.0284385	0.949022	1.11656	0.747049	204.865	2807.34	0.00398567	8.75641
22	4	0.0307052	0.944594	1.11521	0.779652	205.203	2808.39	0.00399074	8.67472
23	4	0.0330614	0.939969	1.11389	0.811855	205.535	2809.43	0.00399572	8.58979
24	4	0.0355071	0.935148	1.1126	0.843535	205.858	2810.44	0.00400056	8.50162
25	4	0.0380423	0.930127	1.11135	0.874577	206.17	2811.41	0.00400525	8.41027
26	4	0.0406671	0.924907	1.11016	0.904872	206.471	2812.35	0.00400975	8.31575
27	4	0.0433816	0.919486	1.10901	0.934317	206.758	2813.24	0.00401406	8.21813
28	4	0.0461857	0.913863	1.10793	0.962819	207.03	2814.09	0.00401813	8.11744
29	4	0.0490795	0.908039	1.10691	0.990291	207.286	2814.88	0.00402196	8.01376
30	4	0.0520629	0.902014	1.10597	1.01665	207.524	2815.62	0.00402553	7.90714
31	4	0.055136	0.895787	1.1051	1.04184	207.743	2816.3	0.0040288	7.79768
32	4	0.0582986	0.88936	1.10431	1.06579	207.942	2816.91	0.00403178	7.68545
33	4	0.0615508	0.882734	1.1036	1.08844	208.121	2817.47	0.00403445	7.57055
34	4	0.0648924	0.87591	1.10298	1.10975	208.277	2817.95	0.00403679	7.45309
35	4	0.0683233	0.868889	1.10245	1.1297	208.411	2818.36	0.00403879	7.33318
36	4	0.0718434	0.861676	1.10201	1.14825	208.521	2818.7	0.00404044	7.21094
37	4	0.0754525	0.854271	1.10167	1.16538	208.609	2818.97	0.00404175	7.0865
38	4	0.0791504	0.846678	1.10142	1.18108	208.672	2819.17	0.0040427	6.96
39	4	0.0829368	0.838901	1.10126	1.19535	208.712	2819.29	0.00404329	6.83157
40	4	0.0868116	0.830943	1.1012	1.2082	208.728	2819.34	0.00404353	6.70136
41	4	0.0907744	0.822807	1.10123	1.21963	208.72	2819.32	0.00404341	6.56952
42	4	0.0948249	0.814499	1.10135	1.22967	208.689	2819.22	0.00404294	6.43622
43	4	0.0989627	0.806023	1.10157	1.23833	208.634	2819.05	0.00404213	6.30159
44	4	0.103187	0.797383	1.10187	1.24566	208.558	2818.82	0.00404098	6.16581
45	4	0.107498	0.788583	1.10226	1.25167	208.459	2818.51	0.00403951	6.02904
46	4	0.111895	0.77963	1.10274	1.25642	208.339	2818.14	0.00403771	5.89142
47	4	0.116378	0.770528	1.1033	1.25992	208.198	2817.71	0.00403561	5.75314
48	4	0.120945	0.761282	1.10393	1.26224	208.038	2817.21	0.00403321	5.61433
49	4	0.125596	0.751898	1.10464	1.26341	207.858	2816.65	0.00403052	5.47517
50	4	0.13033	0.74238	1.10543	1.26347	207.66	2816.04	0.00402756	5.3358
51	4	0.135148	0.732733	1.10628	1.26247	207.445	2815.37	0.00402434	5.19638
52	4	0.140047	0.722963	1.1072	1.26044	207.213	2814.66	0.00402087	5.05705
53	4	0.145027	0.713076	1.10819	1.25743	206.965	2813.89	0.00401716	4.91796
54	4	0.150088	0.703075	1.10923	1.25346	206.703	2813.07	0.00401322	4.77925
55	4	0.155228	0.692966	1.11034	1.24857	206.425	2812.21	0.00400907	4.64106
56	4	0.160446	0.682754	1.1115	1.24279	206.134	2811.3	0.0040047	4.50352
57	4	0.165742	0.672444	1.11271	1.23613	205.829	2810.35	0.00400013	4.36675
58	4	0.171113	0.662041	1.11398	1.22861	205.512	2809.36	0.00399537	4.23089
59	4	0.176561	0.651549	1.1153	1.22023	205.182	2808.33	0.00399042	4.09605
60	4	0.182082	0.640974	1.11666	1.21101	204.84	2807.26	0.00398529	3.96235
61	4	0.187677	0.630319	1.11808	1.20094	204.486	2806.15	0.00397998	3.8299
62	4	0.193343	0.61959	1.11954	1.18999	204.121	2805	0.00397449	3.6988
63	4	0.19908	0.60879	1.12105	1.17816	203.744	2803.82	0.00396883	3.56916
64	4	0.204886	0.597926	1.1226	1.16542	203.355	2802.6	0.00396299	3.44108
65	4	0.210761	0.587	1.12421	1.15172	202.956	2801.34	0.00395698	3.31466
66	4	0.216702	0.576017	1.12586	1.13704	202.544	2800.04	0.00395079	3.18997
67	4	0.22271	0.564983	1.12756	1.12132	202.121	2798.7	0.00394442	3.06711
68	4	0.228781	0.5539	1.12931	1.1045	201.686	2797.33	0.00393787	2.94617
69	4	0.234915	0.542774	1.13111	1.08651	201.239	2795.91	0.00393114	2.82721
70	4	0.241111	0.531608	1.13296	1.0673	200.78	2794.45	0.00392421	2.71031
71	4	0.247367	0.520407	1.13487	1.04677	200.308	2792.95	0.00391709	2.59554
72	4	0.253682	0.509175	1.13683	1.02484	199.823	2791.4	0.00390977	2.48297
73	4	0.260055	0.497915	1.13885	1.00143	199.324	2789.81	0.00390224	2.37266
74	4	0.266483	0.486633	1.14093	0.976428	198.812	2788.17	0.0038945	2.26466
75	4	0.272966	0.475331	1.14306	0.949734	198.286	2786.48	0.00388655	2.15902
